,customerID,prob
214,2504-DSHIH,0.5840846297452159
215,0699-NDKJM,0.12119516956848614
216,9286-BHDQG,0.0025715691341118285
217,0230-WEQUW,0.01176129541975742
218,2040-LDIWQ,0.026884184420029923
219,6496-JDSSB,0.6338039920567786
220,9408-SSNVZ,0.6770038927945231
221,4443-EMBNA,0.0019317340809329986
222,6469-MRVET,0.1905029293842877
223,0742-MOABM,0.2603596357443013
224,5961-VUSRV,0.09574563474127534
225,6778-JFCMK,0.22756716986457387
226,6341-JVQGF,0.08258304953771457
227,2232-DMLXU,0.4140616798263889
228,4811-JBUVU,0.39621147752346625
229,0945-TSONX,0.02647789741522931
230,2651-ZCBXV,0.06764902869881353
231,3316-UWXUY,0.1508898714571695
232,8937-RDTHP,0.600787746688911
233,7083-MIOPC,0.0010874013286970513
234,1984-GPTEH,0.08381982948750998
235,1251-KRREG,0.5040186167539609
236,0621-JFHOL,0.14032700896849135
237,9903-LYSAB,0.6223026340103116
238,0094-OIFMO,0.7411111863641627
239,9227-UAQFT,0.027546192381038375
240,7301-ABVAD,0.016990222134146162
241,6614-FHDBO,0.05724899484438121
242,7576-ASEJU,0.04968326697661584
243,9058-HRZSV,0.15843502520097358
244,4522-AKYLR,0.42117859018060005
245,0221-WMXNQ,0.5118451111294436
246,0303-UNCIP,0.08396072514602133
247,9947-OTFQU,0.6055137769312656
248,0322-YINQP,0.38094901426499705
249,0959-WHOKV,0.2618349187483825
250,4075-JFPGR,0.14316810490472828
251,4629-NRXKX,0.5674996754925956
252,9514-JDSKI,0.6391350421399965
253,3282-ZISZV,0.08001572905500846
254,3675-YDUPJ,0.198574075187824
255,4111-BNXIF,0.02717148276044886
256,7017-VFHAY,0.03638040022119679
257,6655-LHBYW,0.10312830084111627
258,4959-JOSRX,0.41464627995906017
259,5046-NUHWD,0.33340111030121833
260,7273-TEFQD,0.7395275835805778
261,3606-TWKGI,0.7722888590477796
262,7529-ZDFXI,0.3999678058753316
263,7605-BDWDC,0.04706130665364744
264,1950-KSVVJ,0.12174365898913218
265,0123-CRBRT,0.014264613775963175
266,6292-TOSSS,0.005979619298086557
267,3197-ARFOY,0.42647614708530623
268,6323-AYBRX,0.0026573806738050317
269,7014-ZZXAW,0.002315148839263127
270,4385-GZQXV,0.6410431688545141
271,7633-MVPUY,0.01171817051452634
272,6366-ZGQGL,0.5265338976851843
273,4716-HHKQH,0.5591911155418623
274,5940-AHUHD,0.5473224843458243
275,6432-TWQLB,0.6061714185700964
276,4484-GLZOU,0.5230926597974206
277,3179-GBRWV,0.2674461382755226
278,8645-KWHJO,0.5531968088080753
279,4130-MZLCC,0.3097363148250694
280,0314-TKOSI,0.21140921924271425
281,8229-MYEJZ,0.31649782699662127
282,2080-SRCDE,0.2164621751932031
283,9577-WJVCQ,0.025500106215332195
284,9512-UIBFX,0.5011460407673027
285,6202-DYYFX,0.30263004921811365
286,3808-HFKDE,0.33829725528112825
287,5583-SXDAG,0.6141538336643405
288,3488-PGMQJ,0.6676120598979466
289,3580-REOAC,0.3421935179096621
290,7534-BFESC,0.600355742039551
291,3727-OWVYD,0.03843117247281002
292,2294-SALNE,0.12678539762154126
293,4847-TAJYI,0.7845212853521689
294,1563-IWQEX,0.11969415883835662
295,8203-XJZRC,0.20778757267179002
296,6556-DBKZF,0.026849288168655446
297,6851-WEFYX,0.6677302588010705
298,2985-JUUBZ,0.34172259845806
299,6390-DSAZX,0.5065933847695406
300,0895-LMRSF,0.23937576474221423
301,8098-LLAZX,0.8255605023899915
302,8266-VBFQL,0.6442950390626077
303,8181-YHCMF,0.01039552933479153
304,2240-HSJQD,0.3502937874950203
305,1248-DYXUB,0.004669936359879392
306,0265-EDXBD,0.5290658951007667
307,4115-BNPJY,0.044873422590076754
308,3167-SNQPL,0.49915537370815366
309,4091-TVOCN,0.07242674053462708
310,1098-TDVUQ,0.2840249246310822
311,7277-OZCGZ,0.38903483025850294
312,1557-EMYVT,0.058196952431688494
313,2799-ARNLO,0.6999273654270762
314,7563-BIUPC,0.7243448508424366
315,5027-YOCXN,0.08768330250921928
316,3973-SKMLN,0.0017535607383440737
317,2321-OMBXY,0.033294278784697526
318,2840-XANRC,0.6839610948729108
319,6745-JEFZB,0.3503029780596439
320,5020-ZSTTY,0.03922354751398214
321,9880-TDQAC,0.021164802565592524
322,8705-WZCYL,0.5607145987230766
323,7102-JJVTX,0.10322620590690296
324,8626-PTQGE,0.01488080762154035
325,4983-CLMLV,0.28482324975195733
326,5701-YVSVF,0.608285490971076
327,5804-LEPIM,0.7241235824215337
328,5697-GOMBF,0.4070408685334428
329,2739-CACDQ,0.5438047475676274
330,9385-EHGDO,0.013270659299690471
331,9498-FIMXL,0.11481842513229641
332,2379-GYFLQ,0.2127037602102902
333,0122-OAHPZ,0.7016549779588662
334,2868-SNELZ,0.5682610942039165
335,4322-RCYMT,0.035621164938126726
336,6680-NENYN,0.26218062502808664
337,2088-IEBAU,0.02600044638828786
338,7982-VCELR,0.4333804859123692
339,1343-EHPYB,0.4544998485537515
340,6035-BXTTY,0.10121896372970421
341,6885-PKOAM,0.009125997982631154
342,7520-HQWJU,0.04445864092973838
343,9639-BUJXT,0.004413337060594256
344,5924-SNGKP,0.01569164457147627
345,0021-IKXGC,0.7745081836155777
346,2034-GDRCN,0.7764290606400528
347,8966-SNIZF,0.0013939950197024884
348,6243-OZGFH,0.535603259098491
349,4654-DLAMQ,0.07651086842717035
350,0513-RBGPE,0.020131225483236585
351,5160-UXJED,0.11400954637093015
352,4115-NZRKS,0.7745813763191945
353,0219-YTZUE,0.6254249841003928
354,0623-IIHUG,0.41477693363586204
355,4572-DVCGN,0.6325602024966863
356,3351-NGXYI,0.36812447239957324
357,8984-EYLLL,0.12313797970746652
358,9057-MSWCO,0.1448923860970986
359,9833-TGFHX,0.20999755433789402
360,9294-TDIPC,0.1591057263332559
361,5229-DTFYB,0.11611483165594254
362,0104-PPXDV,0.018643743865487457
363,5176-LMJXE,0.007624967655266695
364,3583-KRKMD,0.40813198695704905
365,1010-DIAUQ,0.6197913636856521
366,9069-LGEUL,0.24279609334811403
367,7302-ZHMHP,0.20048152306358882
368,9571-EDEBV,0.16466729015630616
369,3520-FJGCV,0.044695951880313216
370,6563-VRERX,0.019739437404854256
371,0259-GBZSH,0.7818024271855744
372,6122-EFVKN,0.03097637601620402
373,2805-EDJPQ,0.11322399512022349
374,6862-CQUMB,0.43572539855756987
375,7156-MXBJE,0.06151812095098336
376,6158-HDPXZ,0.5194176740372323
377,9601-BRXPO,0.5351439893866567
378,2863-IMQDR,0.019305753333501277
379,5686-CMAWK,0.2643328008058354
380,5651-CRHKQ,0.11486835289324995
381,6905-NIQIN,0.3555587821525003
382,8204-YJCLA,0.014983226558549207
383,5167-ZFFMM,0.6796249112627621
384,6583-SZVGP,0.18752174348675943
385,4895-TMWIR,0.14836319856149513
386,0533-BNWKF,0.34876951014491014
387,1708-PBBOA,0.07628500608578802
388,8782-LKFPK,0.4394024059055404
389,5522-JBWMO,0.42859323488212014
390,3597-MVHJT,0.6204346372885274
391,9774-NRNAU,0.3437518849222704
392,0224-RLWWD,0.5736410993157105
393,9967-ATRFS,0.0849364631493652
394,3951-NJCVI,0.6061958223312748
395,2977-CEBSX,0.01704146495928676
396,0177-PXBAT,0.4451537008125403
397,6599-CEBNN,0.2857373814854953
398,2519-ERQOJ,0.38946855610874936
399,5876-QMYLD,0.031280641545213414
400,2277-AXSDC,0.02242084531632899
401,9442-JTWDL,0.05527710753710214
402,0979-PHULV,0.2927649645913315
403,3067-SVMTC,0.007218645218704335
404,5495-GPSRW,0.034604130511799565
405,7606-BPHHN,0.0017161183620328475
406,4742-DRORA,0.12702750036012656
407,0111-KLBQG,0.5063603436677865
408,4800-VHZKI,0.2781187999158593
409,7989-CHGTL,0.28925759138697615
410,0334-GDDSO,0.7444963974903138
411,4163-NCJAK,0.020798401100196005
412,5233-AOZUF,0.5117245536598938
413,5973-EJGDP,0.2689730871372276
414,1996-DBMUS,0.27652289828221727
415,7916-VCCPB,0.3571306377340306
416,4686-GEFRM,0.057884168754947625
417,5249-QYHEX,0.013236854243466144
418,0578-SKVMF,0.4388217967838275
419,5564-NEMQO,0.6707559894825526
420,2233-FAGXV,0.2566244508977397
421,5605-IYGFG,0.5953483753650125
422,7663-ZTEGJ,0.15038417033371357
423,3935-TBRZZ,0.014317703999127908
424,8111-BKVDS,0.2739313935159228
425,2055-SIFSS,0.07369846546763499
426,2806-MLNTI,0.3183294689324024
427,8734-DKSTZ,0.612461493124724
428,4360-PNRQB,0.566095681332213
429,6152-ONASV,0.009433473309316067
430,9063-ZGTUY,0.01265430914002593
431,7781-HVGMK,0.01002663005981375
432,2181-UAESM,0.32915664500291847
433,2957-LOLHO,0.37032555610303886
434,6048-NJXHX,0.0149823157639032
435,2320-SLKMB,0.24224401389077072
436,4980-URKXC,0.018811021872335153
437,4376-KFVRS,0.049502585481533024
438,5886-VLQVU,0.4092399498687684
439,3577-AMVUX,0.2832597576226521
440,0771-WLCLA,0.5330072383419379
441,5628-RKIFK,0.27231013957026756
442,0206-TBWLC,0.14749405777280977
443,2937-FTHUR,0.2636207905133619
444,1910-FMXJM,0.37148736948131444
445,7752-XUSCI,0.4676439044752239
446,4110-PFEUZ,0.5360703090526686
447,0732-OCQOC,0.0070835362610603995
448,5168-MSWXT,0.7285469798874054
449,1090-ESELR,0.02546279897005525
450,8592-PLTMQ,0.005421049280116192
451,5760-WRAHC,0.19731762598928046
452,8847-GEOOQ,0.11543017430158681
453,0256-LTHVJ,0.51225092609058
454,4785-FCIFB,0.0030236830185412763
455,8313-NDOIA,0.6799754014189926
456,5149-CUZUJ,0.15302323271245566
457,0942-KOWSM,0.04072920808874883
458,4237-CLSMM,0.19741691877907414
459,1452-VOQCH,0.7535526531584179
460,4719-UMSIY,0.15232196944444265
461,6614-VBEGU,0.3433518470390343
462,0880-TKATG,0.7039210116926821
463,3811-VBYBZ,0.7784321446316477
464,1480-BKXGA,0.07446764773956556
465,2996-XAUVF,0.012562077227825298
466,9076-AXYIK,0.09593301546674408
467,5968-XQIVE,0.14685445101468111
468,8896-RAZCR,0.005255610887407819
469,4640-UHDOS,0.34630763454767216
470,4933-IKULF,0.055407850232410925
471,3583-EKAPL,0.6169966995545713
472,1304-BCCFO,0.5046150730436709
473,4104-PVRPS,0.0885243801165657
474,9399-APLBT,0.6524249129548815
475,2359-KMGLI,0.5493971299479024
476,3780-DDGSE,0.26636910074490583
477,4431-EDMIQ,0.27489370464798396
478,0306-JAELE,0.686726519406593
479,6227-HWPWX,0.3841145215667691
480,0486-LGCCH,0.03265215910657725
481,0447-BEMNG,0.12417733432592325
482,4612-SSVHJ,0.6474932452039261
483,5168-MQQCA,0.15492661121768644
484,5949-XIKAE,0.6464592824600891
485,7971-HLVXI,0.05130888742755657
486,9094-AZPHK,0.7240411864245788
487,3649-JPUGY,0.0256669826612648
488,8372-JUXUI,0.7350491170076102
489,3552-CTCYF,0.12447328208962814
490,6778-YSNIH,0.5569125518857803
491,0388-EOPEX,0.5877956502472605
492,5756-OZRIO,0.04474347449181965
493,6579-JPICP,0.2076139810703967
494,8205-OTCHB,0.25400402389572313
495,4134-BSXLX,0.07234550237315587
496,0505-SPOOW,0.0014362628539718574
497,6235-VDHOM,0.5349313314533286
498,7783-YKGDV,0.5379594386210433
499,4374-YMUSQ,0.13650384068238122
500,4513-CXYIX,0.028937787347716338
501,3957-HHLMR,0.017188260862656752
502,7803-XOCCZ,0.1097059781229847
503,5736-YEJAX,0.009232795727824821
504,5609-CEBID,0.671499151534529
505,8981-FJGLA,0.5902093354907628
506,7218-HKQFK,0.7056526911730708
507,4636-QRJKY,0.5907908788906479
508,1135-LMECX,0.19969362457842263
509,4332-MUOEZ,0.12708745868342558
510,8535-SFUTN,0.37375952100129767
511,5956-VKDTT,0.7409833917349736
512,8677-HDZEE,0.33475418286516373
513,2475-MROZF,0.2275805628844646
514,9412-GHEEC,0.3513766122388315
515,3482-ABPKK,0.037060910379263005
516,6705-LXORM,0.5971435737403048
517,0257-ZESQC,0.3359009120050222
518,7531-GQHME,0.10658591703280704
519,5174-ITUMV,0.2451812638059409
520,4109-CYRBD,0.33904655652937793
521,0913-XWSCN,0.23437055905076287
522,6825-UYPFK,0.40036003801632103
523,8397-MVTAZ,0.6529013423443931
524,0750-EBAIU,0.11074794780899208
525,8606-CIQUL,0.05502200827400301
526,3571-DPYUH,0.10008155364408702
527,7601-GNDYK,0.008949914832370922
528,0356-OBMAC,0.09350030509402799
529,8067-NIOYM,0.019399167684558717
530,1403-GYAFU,0.0010797245163171945
531,4234-XTNEA,0.7450627872692671
532,1297-VQDRP,0.15485293989348978
533,9282-IZGQK,0.7858026029895292
534,5348-CAGXB,0.7154065529364607
535,0621-HJWXJ,0.19156915349337822
536,5844-QVTAT,0.0557226315351345
537,8905-IAZPF,0.12654155906353054
538,5394-MEITZ,0.024579439336376862
539,6859-QNXIQ,0.05440444519410056
540,2782-LFZVW,0.4824648167310845
541,2866-IKBTM,0.20003101048242325
542,1342-JPNKI,0.6789944376537744
543,2817-NTQDO,0.28498925607880976
544,7129-AZJDE,0.2543231117783767
545,6986-IJDHX,0.34029594158562254
546,2560-PPCHE,0.1591908368226429
547,4676-MQUEA,0.20111484793886025
548,8138-EALND,0.10946213077416778
549,3580-HYCSP,0.07622791336342995
550,1352-HNSAW,0.0529746813188275
551,2075-PUEPR,0.003168371030939919
552,1982-FEBTD,0.025509514828633274
553,5301-GAUUY,0.4259782134608163
554,5791-KAJFD,0.04613338372318178
555,2654-VBVPB,0.20360650030581817
556,1154-HYWWO,0.033566170917713085
557,2501-XWWTZ,0.5240427475030107
558,3716-UVSPD,0.45709577944456337
559,6815-ABQFQ,0.2548649351243705
560,7343-EOBEU,0.3111126189495269
561,3701-SFMUH,0.2634183342352331
562,6103-LIANB,0.1131738863995515
563,7319-VENRZ,0.2798354458702488
564,5846-NEQVZ,0.006385993149212513
565,6967-QIQRV,0.24299712457017428
566,5781-RFZRP,0.005777606171822647
567,0939-YAPAF,0.6325255087369053
568,0308-IVGOK,0.18182703469401493
569,7293-LSCDV,0.0026917021028909885
570,7025-WCBNE,0.019344719969613525
571,5756-JYOJT,0.11388824824067341
572,4710-FDUIZ,0.1552247651376084
573,6030-REHUX,0.61199745645547
574,9548-LIGTA,0.016205449335195705
575,5150-LJNSR,0.17681690670986494
576,8270-RKSAP,0.6447372442641274
577,6522-YRBXD,0.4885720537936313
578,2640-LYMOV,0.2780170910867684
579,1218-VKFPE,0.10922012111955749
580,3627-FHKBK,0.4212125198676283
581,2865-TCHJW,0.7822932030325155
582,1423-BMPBQ,0.2571937259843509
583,2393-DIVAI,0.2566809342465826
584,5192-EBGOV,0.8021121657241154
585,4568-KNYWR,0.01778614459990046
586,8752-IMQOS,0.08424539442528356
587,0742-LAFQK,0.07567870474344758
588,0795-LAFGP,0.01566595321295666
589,0619-OLYUR,0.05254576709411881
590,5512-IDZEI,0.017198392526562384
591,0459-SPZHJ,0.01605103113993923
592,0215-BQKGS,0.2414372706689198
593,9244-ZVAPM,0.38281129663237584
594,0719-SYFRB,0.227302292480883
595,8208-EUMTE,0.05844667412911229
596,5172-MIGPM,0.35892376314182695
597,1710-RCXUS,0.18475282603631135
598,0374-FIUCA,0.0025511892025651636
599,5839-SUYVZ,0.370611539753203
600,5173-ZXXXL,0.10910258823923845
601,1096-ADRUX,0.08611162058239233
602,2001-MCUUW,0.12278497357164374
603,2731-GJRDG,0.2520355635305744
604,4723-BEGSG,0.00932080826894947
605,6516-NKQBO,0.019547806054482253
606,8672-OAUPW,0.01520288528811202
607,8207-DMRVL,0.03811659969960383
608,3419-SNJJD,0.23279679297677278
609,6543-CPZMK,0.5373485002819297
610,4765-OXPPD,0.12413350741403678
611,2804-ETQDK,0.0016899680973386088
612,6689-VRRTK,0.2374511160461594
613,7138-GIRSH,0.023752627657926087
614,9396-ZSFLL,0.2746920329811295
615,6464-KEXXH,0.4853030013673593
616,7134-MJPDY,0.16508909930254068
617,5240-CAOYT,0.12345242319041513
618,4059-IIEBK,0.6192453315676244
619,4881-JVQOD,0.5916175823276191
620,0516-UXRMT,0.11194078614031873
621,4851-BQDNX,0.2626842694931414
622,5148-HKFIR,0.02145053078803591
623,1009-IRMNA,0.15531292057452692
624,3003-CMDUU,0.541716340549819
625,5016-IBERQ,0.4556066725718091
626,6797-UCJHZ,0.13818207187205975
627,2469-DTSGX,0.07979592517045381
628,4554-YGZIH,0.2773927258028125
629,5099-BAILX,0.43492770374771317
630,9931-KGHOA,0.06313208014938512
631,1775-KWJKQ,0.008906066591885696
632,7665-VIGUD,0.07234721203019888
633,9411-TPQQV,0.08930973035715356
634,7207-RMRDB,0.41475561971410124
635,7954-MLBUN,0.11793733996910066
636,2077-DDHJK,0.0044434646324189074
637,4913-EHYUI,0.2137846077969942
638,0195-IESCP,0.7410989106216085
639,9574-BOSMD,0.002041430795786108
640,4580-TMHJU,0.12804058319874229
641,0970-ETWGE,0.7922260864734028
642,4908-XAXAY,0.1999091521768512
643,8404-VLQFB,0.21173731568966794
644,1626-ERCMM,0.7570982050152352
645,0887-HJGAR,0.48910517811123855
646,2391-IPLOP,0.0766452248285738
647,5644-PDMZC,0.7032949410779236
648,3509-GWQGF,0.332459500805533
649,9576-ANLXO,0.6302971629177779
650,2024-BASKD,0.6327342861978782
651,5845-BZZIB,0.008821229305190397
652,1140-UKVZG,0.11820588448905424
653,4160-AMJTL,0.2077168720058834
654,5183-SNMJQ,0.5370889290548742
655,8100-PNJMH,0.015185790296500678
656,7838-LAZFO,0.055120525631557164
657,4464-JCOLN,0.09828755050680966
658,2085-JVGAD,0.0352903291579023
659,5650-VDUDS,0.5762782603227234
660,8095-WANWK,0.27892613004490824
661,3030-ZKIWL,0.20801919466522123
662,9565-FLVCG,0.01625302270098432
663,8755-OGKNA,0.002668952397174841
664,2800-VEQXM,0.6168314180527646
665,7538-GWHML,0.5961918835328369
666,5533-RJFTJ,0.12327945232396269
667,3859-CVCET,0.3395582804502822
668,0214-JHPFW,0.012603991007462326
669,5642-MHDQT,0.009911183332353581
670,3088-FVYWK,0.0037264006045523053
671,3276-HDUEG,0.6865356439074147
672,9092-GDZKO,0.11706110040437928
673,0823-HSCDJ,0.2652542633384955
674,3729-OWRVL,0.10929156135700167
675,2324-AALNO,0.012712618981162114
676,0822-GAVAP,0.7166142247235102
677,5760-IFJOZ,0.6462872931692804
678,2826-UWHIS,0.24144089902317614
679,1448-PWKYE,0.6448410661631232
680,7501-IWUNG,0.023546494182903308
681,4957-TREIR,0.2700183623098887
682,7251-LJBQN,0.27117505006610604
683,8040-MNRTF,0.5333583556229888
684,1536-HBSWP,0.44300641346080544
685,5313-FPXWG,0.017490126693665745
686,0067-DKWBL,0.472936749917444
687,0946-FKYTX,0.03422901569714022
688,5076-YVXCM,0.2682566606718044
689,8262-COGGB,0.2880302143454513
690,6663-JOCQO,0.07900512529851943
691,9620-QJREV,0.007833581211117454
692,2276-YDAVZ,0.6298327441210827
693,2682-KEVRP,0.06446737648314185
694,2480-JZOSN,0.2749448342262465
695,0078-XZMHT,0.027060341237868
696,5896-NPFWW,0.5027678600053707
